zip,state_name,city,population
95426,California,Cobb,1178.0
95427,California,Comptche,589.0
95428,California,Covelo,2775.0
95429,California,Dos Rios,118.0
95430,California,Duncans Mills,0.0
95431,California,Eldridge,76.0
95432,California,Elk,614.0
95435,California,Finley,347.0
95436,California,Forestville,6008.0
95437,California,Fort Bragg,14865.0
95439,California,Fulton,782.0
95441,California,Geyserville,1819.0
95442,California,Glen Ellen,2592.0
95443,California,Glenhaven,190.0
95444,California,Graton,516.0
95445,California,Gualala,2012.0
95446,California,Guerneville,4709.0
95448,California,Healdsburg,16745.0
95449,California,Hopland,1785.0
95450,California,Jenner,272.0
95451,California,Kelseyville,12957.0
95452,California,Kenwood,1240.0
95453,California,Lakeport,11254.0
95454,California,Laytonville,1714.0
95456,California,Little River,775.0
95457,California,Lower Lake,3252.0
95458,California,Lucerne,3303.0
95459,California,Manchester,853.0
95460,California,Mendocino,2349.0
95461,California,Middletown,3909.0
95462,California,Monte Rio,1091.0
95463,California,Navarro,88.0
95464,California,Nice,2466.0
95465,California,Occidental,1251.0
95466,California,Philo,880.0
95467,California,Hidden Valley Lake,5795.0
95468,California,Point Arena,1822.0
95469,California,Potter Valley,1323.0
95470,California,Redwood Valley,6068.0
95471,California,Rio Nido,780.0
95472,California,Sebastopol,28443.0
95476,California,Sonoma,36386.0
95480,California,Stewarts Point,6.0
95482,California,Ukiah,34183.0
95485,California,Upper Lake,2909.0
95486,California,Villa Grande,27.0
95488,California,Westport,366.0
95490,California,Willits,14360.0
95492,California,Windsor,28096.0
95493,California,Witter Springs,144.0
95494,California,Yorkville,151.0
95497,California,The Sea Ranch,1224.0
95501,California,Eureka,23706.0
95503,California,Eureka,24072.0
95511,California,Alderpoint,102.0
95514,California,Blocksburg,117.0
95519,California,Mckinleyville,18781.0
95521,California,Arcata,21712.0
95524,California,Bayside,1700.0
95525,California,Blue Lake,1358.0
95526,California,Bridgeville,638.0
95527,California,Burnt Ranch,701.0
95528,California,Carlotta,1555.0
95531,California,Crescent City,23029.0
95536,California,Ferndale,3258.0
95537,California,Fields Landing,629.0
95538,California,Fort Dick,1022.0
95540,California,Fortuna,14415.0
95542,California,Garberville,2862.0
95543,California,Gasquet,376.0
95545,California,Honeydew,492.0
95546,California,Hoopa,2666.0
95547,California,Hydesville,1121.0
95548,California,Klamath,1034.0
95549,California,Kneeland,1140.0
95550,California,Korbel,213.0
95551,California,Loleta,1789.0
95552,California,Mad River,423.0
95553,California,Miranda,1037.0
95554,California,Myers Flat,313.0
95555,California,Orick,370.0
95556,California,Orleans,692.0
95558,California,Petrolia,246.0
95559,California,Phillipsville,0.0
95560,California,Redway,1337.0
95562,California,Rio Dell,3396.0
95563,California,Salyer,911.0
95564,California,Samoa,564.0
95565,California,Scotia,860.0
95567,California,Smith River,2001.0
95568,California,Somes Bar,224.0
95569,California,Redcrest,91.0
95570,California,Trinidad,2523.0
95571,California,Weott,30.0
95573,California,Willow Creek,1417.0
95585,California,Leggett,545.0
95587,California,Piercy,0.0
95589,California,Whitethorn,1153.0
95595,California,Zenia,143.0
95601,California,Amador City,352.0
95602,California,Auburn,18610.0
95603,California,Auburn,28366.0
95604,California,Auburn,34.0
95605,California,West Sacramento,14291.0
95606,California,Brooks,185.0
95607,California,Capay,235.0
95608,California,Carmichael,63715.0
95610,California,Citrus Heights,46219.0
95612,California,Clarksburg,1462.0
95613,California,Coloma,0.0
95614,California,Cool,4479.0
95615,California,Courtland,1147.0
95616,California,Davis,52090.0
95618,California,Davis,26946.0
95619,California,Diamond Springs,6414.0
95620,California,Dixon,22004.0
95621,California,Citrus Heights,42089.0
95623,California,El Dorado,4488.0
95624,California,Elk Grove,67915.0
95625,California,Elmira,88.0
95626,California,Elverta,5845.0
95627,California,Esparto,4137.0
95628,California,Fair Oaks,44256.0
95629,California,Fiddletown,747.0
95630,California,Folsom,76599.0
95631,California,Foresthill,6244.0
95632,California,Galt,31217.0
95633,California,Garden Valley,3305.0
95634,California,Georgetown,3878.0
95635,California,Greenwood,948.0
95636,California,Grizzly Flats,1374.0
95637,California,Guinda,276.0
95638,California,Herald,2246.0
95639,California,Hood,314.0
95640,California,Ione,12518.0
95641,California,Isleton,1517.0
95642,California,Jackson,7152.0
95645,California,Knights Landing,1162.0
95646,California,Kirkwood,249.0
95648,California,Lincoln,55350.0
95650,California,Loomis,14098.0
95651,California,Lotus,738.0
95652,California,Mcclellan,1193.0
95653,California,Madison,455.0
95655,California,Mather,4954.0
95658,California,Newcastle,5974.0
95659,California,Nicolaus,790.0
95660,California,North Highlands,35458.0
95661,California,Roseville,32827.0
95662,California,Orangevale,32436.0
95663,California,Penryn,2659.0
95664,California,Pilot Hill,1133.0
95665,California,Pine Grove,4693.0
95666,California,Pioneer,5885.0
95667,California,Placerville,36084.0
95668,California,Pleasant Grove,507.0
95669,California,Plymouth,2514.0
95670,California,Rancho Cordova,59449.0
95671,California,Represa,4478.0
95672,California,Rescue,5744.0
95673,California,Rio Linda,16665.0
95674,California,Rio Oso,859.0
95675,California,River Pines,487.0
95676,California,Robbins,113.0
95677,California,Rocklin,28591.0
95678,California,Roseville,45210.0
95679,California,Rumsey,131.0
95680,California,Ryde,9.0
95681,California,Sheridan,1370.0
95682,California,Shingle Springs,29750.0
95683,California,Sloughhouse,6330.0
95684,California,Somerset,2913.0
95685,California,Sutter Creek,4703.0
95686,California,Thornton,1194.0
95687,California,Vacaville,68996.0
95688,California,Vacaville,40147.0
95689,California,Volcano,1498.0
95690,California,Walnut Grove,1621.0
95691,California,West Sacramento,39961.0
95692,California,Wheatland,4887.0
95693,California,Wilton,7624.0
95694,California,Winters,9600.0
95695,California,Woodland,39892.0
95697,California,Yolo,281.0
95698,California,Zamora,196.0
95699,California,Drytown,60.0
95701,California,Alta,1045.0
95703,California,Applegate,1955.0
95709,California,Camino,6103.0
95713,California,Colfax,10280.0
95714,California,Dutch Flat,411.0
95715,California,Emigrant Gap,110.0
95717,California,Gold Run,129.0
95720,California,Kyburz,107.0
95721,California,Echo Lake,0.0
95722,California,Meadow Vista,4829.0
95726,California,Pollock Pines,7974.0
95728,California,Soda Springs,549.0
95735,California,Twin Bridges,51.0
95736,California,Weimar,131.0
95742,California,Rancho Cordova,14883.0
95746,California,Granite Bay,22743.0
95747,California,Roseville,75681.0
95757,California,Elk Grove,53232.0
95758,California,Elk Grove,66153.0
95762,California,El Dorado Hills,45842.0
95765,California,Rocklin,43059.0
95776,California,Woodland,26352.0
95811,California,Sacramento,8456.0
95814,California,Sacramento,12248.0
95815,California,Sacramento,26523.0
95816,California,Sacramento,18334.0
95817,California,Sacramento,14513.0
95818,California,Sacramento,23062.0
95819,California,Sacramento,19806.0
95820,California,Sacramento,36024.0
95821,California,Sacramento,37436.0
95822,California,Sacramento,46413.0
95823,California,Sacramento,82983.0
95824,California,Sacramento,30556.0
95825,California,Sacramento,37310.0
95826,California,Sacramento,40205.0
95827,California,Sacramento,21084.0
95828,California,Sacramento,60850.0
95829,California,Sacramento,31297.0
95830,California,Sacramento,746.0
95831,California,Sacramento,44450.0
95832,California,Sacramento,13116.0
95833,California,Sacramento,40908.0
95834,California,Sacramento,34892.0
95835,California,Sacramento,40957.0
95837,California,Sacramento,306.0
95838,California,Sacramento,41311.0
95841,California,Sacramento,21542.0
95842,California,Sacramento,34775.0
95843,California,Antelope,47195.0
95864,California,Sacramento,25728.0
95901,California,Marysville,36119.0
95903,California,Beale Afb,1868.0
95910,California,Alleghany,148.0
95912,California,Arbuckle,4908.0
95913,California,Artois,313.0
95914,California,Bangor,450.0
95915,California,Belden,0.0
95916,California,Berry Creek,965.0
95917,California,Biggs,4091.0
95918,California,Browns Valley,1807.0
95919,California,Brownsville,1183.0
95920,California,Butte City,164.0
95922,California,Camptonville,593.0
95923,California,Canyon Dam,43.0
95925,California,Challenge,188.0
95926,California,Chico,42362.0
95928,California,Chico,38412.0
95929,California,Chico,0.0
95930,California,Clipper Mills,417.0
95932,California,Colusa,7789.0
95934,California,Crescent Mills,33.0
95935,California,Dobbins,465.0
95936,California,Downieville,121.0
95937,California,Dunnigan,1145.0
95938,California,Durham,4451.0
95939,California,Elk Creek,376.0
95941,California,Forbestown,396.0
95942,California,Forest Ranch,1786.0
95943,California,Glenn,670.0
95944,California,Goodyears Bar,65.0
95945,California,Grass Valley,27388.0
95946,California,Penn Valley,9049.0
95947,California,Greenville,1407.0
95948,California,Gridley,11456.0
95949,California,Grass Valley,21232.0
95950,California,Grimes,442.0
95951,California,Hamilton City,2522.0
95953,California,Live Oak,11201.0
95954,California,Magalia,10163.0
95955,California,Maxwell,1413.0
95956,California,Meadow Valley,458.0
95957,California,Meridian,752.0
95958,California,Nelson,0.0
95959,California,Nevada City,18244.0
95960,California,North San Juan,594.0
95961,California,Olivehurst,32663.0
95962,California,Oregon House,1136.0
95963,California,Orland,16485.0
95965,California,Oroville,20835.0
95966,California,Oroville,30108.0
95968,California,Palermo,1366.0
95969,California,Paradise,7564.0
95970,California,Princeton,466.0
95971,California,Quincy,5931.0
95972,California,Rackerby,142.0
95973,California,Chico,38323.0
95974,California,Richvale,65.0
95975,California,Rough And Ready,1628.0
95977,California,Smartsville,1822.0
95978,California,Stirling City,98.0
95979,California,Stonyford,374.0
95981,California,Strawberry Valley,52.0
95982,California,Sutter,3084.0
95983,California,Taylorsville,395.0
95984,California,Twain,177.0
95986,California,Washington,104.0
95987,California,Williams,6504.0
95988,California,Willows,8748.0
95991,California,Yuba City,43978.0
95993,California,Yuba City,37222.0
96001,California,Redding,34721.0
96002,California,Redding,34634.0
96003,California,Redding,43945.0
96006,California,Adin,587.0
96007,California,Anderson,24849.0
96008,California,Bella Vista,1123.0
96009,California,Bieber,247.0
96010,California,Big Bar,28.0
96011,California,Big Bend,232.0
96013,California,Burney,4212.0
96014,California,Callahan,173.0
96015,California,Canby,560.0
96016,California,Cassel,319.0
96017,California,Castella,143.0
96019,California,Shasta Lake,10466.0
96020,California,Chester,2593.0
96021,California,Corning,15746.0
96022,California,Cottonwood,14751.0
96023,California,Dorris,1189.0
96024,California,Douglas City,1105.0
96025,California,Dunsmuir,2247.0
96027,California,Etna,1907.0
96028,California,Fall River Mills,1805.0
96029,California,Flournoy,120.0
96031,California,Forks Of Salmon,66.0
96032,California,Fort Jones,2606.0
96033,California,French Gulch,321.0
96034,California,Gazelle,345.0
96035,California,Gerber,4097.0
96037,California,Greenview,131.0
96038,California,Grenada,499.0
96039,California,Happy Camp,726.0
96040,California,Hat Creek,71.0
96041,California,Hayfork,3511.0
96044,California,Hornbrook,1215.0
96046,California,Hyampom,328.0
96047,California,Igo,843.0
96048,California,Junction City,1283.0
96050,California,Klamath River,400.0
96051,California,Lakehead,1067.0
96052,California,Lewiston,2538.0
96054,California,Lookout,269.0
96055,California,Los Molinos,3760.0
96056,California,Mcarthur,1318.0
96057,California,Mccloud,1158.0
96058,California,Macdoel,809.0
96059,California,Manton,323.0
96061,California,Mill Creek,0.0
96062,California,Millville,1002.0
96063,California,Mineral,77.0
96064,California,Montague,4690.0
96065,California,Montgomery Creek,364.0
96067,California,Mount Shasta,7321.0
96068,California,Nubieber,125.0
96069,California,Oak Run,1390.0
96071,California,Old Station,7.0
96073,California,Palo Cedro,5648.0
96074,California,Paskenta,183.0
96075,California,Paynes Creek,341.0
96076,California,Platina,152.0
96078,California,Proberta,135.0
96080,California,Red Bluff,31190.0
96084,California,Round Mountain,664.0
96085,California,Scott Bar,38.0
96086,California,Seiad Valley,268.0
96087,California,Shasta,824.0
96088,California,Shingletown,4703.0
96090,California,Tehama,421.0
96091,California,Trinity Center,693.0
96092,California,Vina,402.0
96093,California,Weaverville,3959.0
96094,California,Weed,6985.0
96096,California,Whitmore,784.0
96097,California,Yreka,10154.0
96101,California,Alturas,4824.0
96103,California,Blairsden Graeagle,1340.0
96104,California,Cedarville,962.0
96105,California,Chilcoot,429.0
96106,California,Clio,465.0
96107,California,Coleville,868.0
96108,California,Davis Creek,149.0
96109,California,Doyle,1297.0
96110,California,Eagleville,37.0
96111,California,Floriston,23.0
96112,California,Fort Bidwell,172.0
96113,California,Herlong,2164.0
96114,California,Janesville,2927.0
96115,California,Lake City,122.0
96116,California,Likely,19.0
96117,California,Litchfield,288.0
96118,California,Loyalton,1581.0
96119,California,Madeline,31.0
96120,California,Markleeville,1209.0
96121,California,Milford,145.0
96122,California,Portola,4121.0
96123,California,Ravendale,62.0
96124,California,Calpine,320.0
96125,California,Sierra City,234.0
96126,California,Sierraville,227.0
96128,California,Standish,600.0
96129,California,Beckwourth,640.0
96130,California,Susanville,21460.0
96132,California,Termo,17.0
96133,California,Topaz,188.0
96134,California,Tulelake,2236.0
96135,California,Vinton,106.0
96136,California,Wendel,40.0
96137,California,Westwood,2949.0
96140,California,Carnelian Bay,1219.0
96141,California,Homewood,592.0
96142,California,Tahoma,946.0
96143,California,Kings Beach,3130.0
96145,California,Tahoe City,3081.0
96146,California,Olympic Valley,1147.0
96148,California,Tahoe Vista,630.0
96150,California,South Lake Tahoe,29457.0
96155,California,South Lake Tahoe,0.0
96161,California,Truckee,19146.0
96701,Hawaii,Aiea,41560.0
96703,Hawaii,Anahola,3133.0
96704,Hawaii,Captain Cook,8543.0
96705,Hawaii,Eleele,2299.0
96706,Hawaii,Ewa Beach,82504.0
96707,Hawaii,Kapolei,49623.0
96708,Hawaii,Haiku,11511.0
96710,Hawaii,Hakalau,267.0
96712,Hawaii,Haleiwa,8359.0
96713,Hawaii,Hana,902.0
96714,Hawaii,Hanalei,1278.0
96716,Hawaii,Hanapepe,2284.0
96717,Hawaii,Hauula,4555.0
96719,Hawaii,Hawi,1318.0
96720,Hawaii,Hilo,50453.0
96722,Hawaii,Princeville,2141.0
96725,Hawaii,Holualoa,4610.0
96726,Hawaii,Honaunau,32.0
96727,Hawaii,Honokaa,4721.0
96728,Hawaii,Honomu,413.0
96729,Hawaii,Hoolehua,1436.0
96730,Hawaii,Kaaawa,1463.0
96731,Hawaii,Kahuku,2742.0
96732,Hawaii,Kahului,25902.0
96734,Hawaii,Kailua,51966.0
96737,Hawaii,Ocean View,3556.0
96738,Hawaii,Waikoloa,7797.0
96740,Hawaii,Kailua Kona,40886.0
96741,Hawaii,Kalaheo,6231.0
96742,Hawaii,Kalaupapa,50.0
96743,Hawaii,Kamuela,13589.0
96744,Hawaii,Kaneohe,55888.0
96746,Hawaii,Kapaa,20473.0
96747,Hawaii,Kaumakani,1498.0
96748,Hawaii,Kaunakakai,4827.0
96749,Hawaii,Keaau,18482.0
96750,Hawaii,Kealakekua,3557.0
96751,Hawaii,Kealia,155.0
96752,Hawaii,Kekaha,3221.0
96753,Hawaii,Kihei,28909.0
96754,Hawaii,Kilauea,4397.0
96755,Hawaii,Kapaau,3386.0
96756,Hawaii,Koloa,5804.0
96757,Hawaii,Kualapuu,739.0
96759,Hawaii,Kunia,277.0
96760,Hawaii,Kurtistown,3908.0
96761,Hawaii,Lahaina,23214.0
96762,Hawaii,Laie,5774.0
96763,Hawaii,Lanai City,3218.0
96764,Hawaii,Laupahoehoe,495.0
96765,Hawaii,Lawai,733.0
96766,Hawaii,Lihue,17604.0
96768,Hawaii,Makawao,18662.0
96769,Hawaii,Makaweli,309.0
96770,Hawaii,Maunaloa,465.0
96771,Hawaii,Mountain View,7238.0
96772,Hawaii,Naalehu,2716.0
96773,Hawaii,Ninole,154.0
96774,Hawaii,Ookala,294.0
96776,Hawaii,Paauilo,1507.0
96777,Hawaii,Pahala,1949.0
96778,Hawaii,Pahoa,14310.0
96779,Hawaii,Paia,2489.0
96780,Hawaii,Papaaloa,459.0
96781,Hawaii,Papaikou,1629.0
96782,Hawaii,Pearl City,38674.0
96783,Hawaii,Pepeekeo,1674.0
96785,Hawaii,Volcano,4220.0
96786,Hawaii,Wahiawa,42778.0
96789,Hawaii,Mililani,54362.0
96790,Hawaii,Kula,9077.0
96791,Hawaii,Waialua,6419.0
96792,Hawaii,Waianae,51367.0
96793,Hawaii,Wailuku,33414.0
96795,Hawaii,Waimanalo,10307.0
96796,Hawaii,Waimea,1951.0
96797,Hawaii,Waipahu,72605.0
96799,American Samoa,Pago Pago,
96813,Hawaii,Honolulu,25957.0
96814,Hawaii,Honolulu,22723.0
96815,Hawaii,Honolulu,27010.0
96816,Hawaii,Honolulu,50793.0
96817,Hawaii,Honolulu,55316.0
96818,Hawaii,Honolulu,57938.0
96819,Hawaii,Honolulu,52328.0
96820,Hawaii,Honolulu,0.0
96821,Hawaii,Honolulu,18802.0
96822,Hawaii,Honolulu,45038.0
96825,Hawaii,Honolulu,30444.0
96826,Hawaii,Honolulu,30068.0
96848,Hawaii,Honolulu,467.0
96850,Hawaii,Honolulu,0.0
96853,Hawaii,Jbphh,522.0
96857,Hawaii,Schofield Barracks,4620.0
96858,Hawaii,Fort Shafter,312.0
96859,Hawaii,Tripler Army Medical Center,0.0
96860,Hawaii,Jbphh,4009.0
96863,Hawaii,Mcbh Kaneohe Bay,2530.0
96910,Guam,Hagatna,
96913,Guam,Barrigada,
96915,Guam,Santa Rita,
96916,Guam,Merizo,
96917,Guam,Inarajan,
96928,Guam,Agat,
96929,Guam,Yigo,
96950,Northern Mariana Islands,Saipan,
96951,Northern Mariana Islands,Rota,
96952,Northern Mariana Islands,Tinian,
97001,Oregon,Antelope,386.0
97002,Oregon,Aurora,6305.0
97003,Oregon,Beaverton,28639.0
97004,Oregon,Beavercreek,4352.0
97005,Oregon,Beaverton,27543.0
97006,Oregon,Beaverton,45090.0
97007,Oregon,Beaverton,48524.0
97008,Oregon,Beaverton,29832.0
97009,Oregon,Boring,8538.0
97011,Oregon,Brightwood,903.0
97013,Oregon,Canby,24815.0
97014,Oregon,Cascade Locks,1491.0
97015,Oregon,Clackamas,23996.0
97016,Oregon,Clatskanie,6551.0
97017,Oregon,Colton,3563.0
97018,Oregon,Columbia City,1773.0
97019,Oregon,Corbett,2864.0
97020,Oregon,Donald,1151.0
97021,Oregon,Dufur,1386.0
97022,Oregon,Eagle Creek,3213.0
97023,Oregon,Estacada,11279.0
97024,Oregon,Fairview,11488.0
97026,Oregon,Gervais,3487.0
97027,Oregon,Gladstone,12442.0
97028,Oregon,Government Camp,190.0
97029,Oregon,Grass Valley,390.0
97030,Oregon,Gresham,38947.0
97031,Oregon,Hood River,19376.0
97032,Oregon,Hubbard,4736.0
97033,Oregon,Kent,132.0
97034,Oregon,Lake Oswego,20930.0
97035,Oregon,Lake Oswego,26179.0
97037,Oregon,Maupin,839.0
97038,Oregon,Molalla,16423.0
97039,Oregon,Moro,464.0
97040,Oregon,Mosier,1701.0
97041,Oregon,Mount Hood Parkdale,3171.0
97042,Oregon,Mulino,3009.0
97045,Oregon,Oregon City,57575.0
97048,Oregon,Rainier,7283.0
97049,Oregon,Rhododendron,1956.0
97050,Oregon,Rufus,220.0
97051,Oregon,Saint Helens,17543.0
97053,Oregon,Warren,3662.0
97054,Oregon,Deer Island,1313.0
97055,Oregon,Sandy,19621.0
97056,Oregon,Scappoose,12645.0
97057,Oregon,Shaniko,18.0
97058,Oregon,The Dalles,20855.0
97060,Oregon,Troutdale,22145.0
97062,Oregon,Tualatin,28845.0
97063,Oregon,Tygh Valley,862.0
97064,Oregon,Vernonia,3462.0
97065,Oregon,Wasco,694.0
97067,Oregon,Welches,1805.0
97068,Oregon,West Linn,30336.0
97070,Oregon,Wilsonville,26001.0
97071,Oregon,Woodburn,31534.0
97078,Oregon,Beaverton,24790.0
97080,Oregon,Gresham,47168.0
97086,Oregon,Happy Valley,32537.0
97089,Oregon,Damascus,14503.0
97101,Oregon,Amity,3890.0
97102,Oregon,Arch Cape,420.0
97103,Oregon,Astoria,17914.0
97106,Oregon,Banks,4770.0
97107,Oregon,Bay City,2377.0
97108,Oregon,Beaver,759.0
97109,Oregon,Buxton,553.0
97110,Oregon,Cannon Beach,1185.0
97111,Oregon,Carlton,4131.0
97112,Oregon,Cloverdale,2110.0
97113,Oregon,Cornelius,14984.0
97114,Oregon,Dayton,4999.0
97115,Oregon,Dundee,3937.0
97116,Oregon,Forest Grove,29182.0
97117,Oregon,Gales Creek,866.0
97118,Oregon,Garibaldi,716.0
97119,Oregon,Gaston,5398.0
97121,Oregon,Hammond,1714.0
97122,Oregon,Hebo,373.0
97123,Oregon,Hillsboro,48218.0
97124,Oregon,Hillsboro,54493.0
97125,Oregon,Manning,88.0
97127,Oregon,Lafayette,4391.0
97128,Oregon,Mcminnville,38272.0
97130,Oregon,Manzanita,718.0
97131,Oregon,Nehalem,2587.0
97132,Oregon,Newberg,31289.0
97133,Oregon,North Plains,5708.0
97134,Oregon,Oceanside,144.0
97135,Oregon,Pacific City,1593.0
97136,Oregon,Rockaway Beach,2170.0
97137,Oregon,Saint Paul,1152.0
97138,Oregon,Seaside,11260.0
97140,Oregon,Sherwood,28438.0
97141,Oregon,Tillamook,12795.0
97144,Oregon,Timber,111.0
97145,Oregon,Tolovana Park,224.0
97146,Oregon,Warrenton,7438.0
97147,Oregon,Wheeler,429.0
97148,Oregon,Yamhill,2966.0
97149,Oregon,Neskowin,549.0
97201,Oregon,Portland,17508.0
97202,Oregon,Portland,43687.0
97203,Oregon,Portland,33327.0
97204,Oregon,Portland,1008.0
97205,Oregon,Portland,8861.0
97206,Oregon,Portland,51062.0
97208,Oregon,Portland,0.0
97209,Oregon,Portland,20445.0
97210,Oregon,Portland,12007.0
97211,Oregon,Portland,34376.0
97212,Oregon,Portland,27902.0
97213,Oregon,Portland,31810.0
97214,Oregon,Portland,28656.0
97215,Oregon,Portland,17780.0
97216,Oregon,Portland,17449.0
97217,Oregon,Portland,34884.0
97218,Oregon,Portland,15094.0
97219,Oregon,Portland,44074.0
97220,Oregon,Portland,28041.0
97221,Oregon,Portland,13154.0
97222,Oregon,Portland,37058.0
97223,Oregon,Portland,50027.0
97224,Oregon,Portland,36591.0
97225,Oregon,Portland,26139.0
97227,Oregon,Portland,6199.0
97229,Oregon,Portland,74755.0
97230,Oregon,Portland,41799.0
97231,Oregon,Portland,3835.0
97232,Oregon,Portland,14941.0
97233,Oregon,Portland,37625.0
97236,Oregon,Portland,39033.0
97239,Oregon,Portland,18337.0
97266,Oregon,Portland,35719.0
97267,Oregon,Portland,31130.0
97301,Oregon,Salem,55386.0
97302,Oregon,Salem,41382.0
97303,Oregon,Salem,41143.0
97304,Oregon,Salem,34148.0
97305,Oregon,Salem,44994.0
97306,Oregon,Salem,34946.0
97310,Oregon,Salem,1099.0
97317,Oregon,Salem,25884.0
97321,Oregon,Albany,29970.0
97322,Oregon,Albany,37008.0
97324,Oregon,Alsea,1273.0
97325,Oregon,Aumsville,6943.0
97326,Oregon,Blodgett,865.0
97327,Oregon,Brownsville,3020.0
97329,Oregon,Cascadia,68.0
97330,Oregon,Corvallis,44744.0
97331,Oregon,Corvallis,3533.0
97333,Oregon,Corvallis,23028.0
97335,Oregon,Crabtree,249.0
97336,Oregon,Crawfordsville,78.0
97338,Oregon,Dallas,23201.0
97341,Oregon,Depoe Bay,3315.0
97342,Oregon,Detroit,116.0
97343,Oregon,Eddyville,484.0
97344,Oregon,Falls City,1605.0
97345,Oregon,Foster,434.0
97346,Oregon,Gates,1031.0
97347,Oregon,Grand Ronde,1457.0
97348,Oregon,Halsey,1986.0
97350,Oregon,Idanha,141.0
97351,Oregon,Independence,11144.0
97352,Oregon,Jefferson,6488.0
97355,Oregon,Lebanon,32777.0
97357,Oregon,Logsden,163.0
97358,Oregon,Lyons,2417.0
97360,Oregon,Mill City,2183.0
97361,Oregon,Monmouth,13557.0
97362,Oregon,Mount Angel,4107.0
97364,Oregon,Neotsu,498.0
97365,Oregon,Newport,10866.0
97366,Oregon,South Beach,1979.0
97367,Oregon,Lincoln City,11230.0
97368,Oregon,Otis,3012.0
97369,Oregon,Otter Rock,274.0
97370,Oregon,Philomath,9193.0
97371,Oregon,Rickreall,607.0
97373,Oregon,Saint Benedict,172.0
97374,Oregon,Scio,4364.0
97375,Oregon,Scotts Mills,1336.0
97376,Oregon,Seal Rock,1097.0
97377,Oregon,Shedd,581.0
97378,Oregon,Sheridan,10523.0
97380,Oregon,Siletz,2297.0
97381,Oregon,Silverton,15526.0
97383,Oregon,Stayton,9992.0
97384,Oregon,Mehama,86.0
97385,Oregon,Sublimity,3913.0
97386,Oregon,Sweet Home,15437.0
97388,Oregon,Gleneden Beach,920.0
97389,Oregon,Tangent,1658.0
97390,Oregon,Tidewater,515.0
97391,Oregon,Toledo,6076.0
97392,Oregon,Turner,6584.0
97394,Oregon,Waldport,5355.0
97396,Oregon,Willamina,3349.0
97401,Oregon,Eugene,48214.0
97402,Oregon,Eugene,52925.0
97403,Oregon,Eugene,15303.0
97404,Oregon,Eugene,34338.0
97405,Oregon,Eugene,46695.0
97406,Oregon,Agness,303.0
97408,Oregon,Eugene,14767.0
97410,Oregon,Azalea,436.0
97411,Oregon,Bandon,7328.0
97412,Oregon,Blachly,633.0
97413,Oregon,Blue River,892.0
97414,Oregon,Broadbent,272.0
97415,Oregon,Brookings,14372.0
97416,Oregon,Camas Valley,1250.0
97417,Oregon,Canyonville,2415.0
97419,Oregon,Cheshire,759.0
97420,Oregon,Coos Bay,28178.0
97423,Oregon,Coquille,5945.0
97424,Oregon,Cottage Grove,18382.0
97426,Oregon,Creswell,10209.0
97429,Oregon,Days Creek,821.0
97430,Oregon,Deadwood,374.0
97431,Oregon,Dexter,2446.0
97432,Oregon,Dillard,187.0
97434,Oregon,Dorena,817.0
97435,Oregon,Drain,2594.0
97436,Oregon,Elkton,703.0
97437,Oregon,Elmira,2483.0
97438,Oregon,Fall Creek,1296.0
97439,Oregon,Florence,15636.0
97441,Oregon,Gardiner,278.0
97442,Oregon,Glendale,1954.0
97443,Oregon,Glide,3253.0
97444,Oregon,Gold Beach,5888.0
97446,Oregon,Harrisburg,5405.0
97447,Oregon,Idleyld Park,581.0
97448,Oregon,Junction City,14618.0
97449,Oregon,Lakeside,2115.0
97450,Oregon,Langlois,765.0
97451,Oregon,Lorane,561.0
97452,Oregon,Lowell,1674.0
97453,Oregon,Mapleton,845.0
97454,Oregon,Marcola,1076.0
97455,Oregon,Pleasant Hill,2252.0
97456,Oregon,Monroe,3190.0
97457,Oregon,Myrtle Creek,9632.0
97458,Oregon,Myrtle Point,4754.0
97459,Oregon,North Bend,15054.0
97461,Oregon,Noti,981.0
97462,Oregon,Oakland,4251.0
97463,Oregon,Oakridge,3957.0
97465,Oregon,Port Orford,1804.0
97466,Oregon,Powers,1255.0
97467,Oregon,Reedsport,5425.0
97469,Oregon,Riddle,2788.0
97470,Oregon,Roseburg,19064.0
97471,Oregon,Roseburg,32182.0
97473,Oregon,Scottsburg,315.0
97476,Oregon,Sixes,302.0
97477,Oregon,Springfield,38105.0
97478,Oregon,Springfield,39268.0
97479,Oregon,Sutherlin,10265.0
97480,Oregon,Swisshome,328.0
97481,Oregon,Tenmile,781.0
97484,Oregon,Tiller,225.0
97486,Oregon,Umpqua,688.0
97487,Oregon,Veneta,8809.0
97488,Oregon,Vida,893.0
97489,Oregon,Walterville,972.0
97490,Oregon,Walton,499.0
97492,Oregon,Westfir,1043.0
97493,Oregon,Westlake,324.0
97494,Oregon,Wilbur,28.0
97495,Oregon,Winchester,1798.0
97496,Oregon,Winston,7289.0
97497,Oregon,Wolf Creek,1283.0
97498,Oregon,Yachats,2044.0
97499,Oregon,Yoncalla,1782.0
97501,Oregon,Medford,45900.0
97502,Oregon,Central Point,29271.0
97503,Oregon,White City,14539.0
97504,Oregon,Medford,49426.0
97520,Oregon,Ashland,26556.0
97522,Oregon,Butte Falls,585.0
97523,Oregon,Cave Junction,6436.0
97524,Oregon,Eagle Point,15693.0
97525,Oregon,Gold Hill,4981.0
97526,Oregon,Grants Pass,35742.0
97527,Oregon,Grants Pass,37051.0
